molecule_chembl_id,SMILES,score,name,method,mol,mw,nhd,nha,clogp,rb,ro5
CHEMBL346977,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,0.5591397849462365,FONAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d9a0>,391.13881904000004,0,5,3.4897000000000027,5,OK
CHEMBL477,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.5591397849462365,ADENOSINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019da10>,267.096753896,4,9,-1.9800000000000006,2,OK
CHEMBL1090,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0.5591397849462365,VIDARABINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019da80>,267.096753896,4,9,-1.9800000000000006,2,OK
CHEMBL71752,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,0.5581395348837209,VINPOCETINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019daf0>,350.199428072,0,4,4.148300000000003,3,OK
CHEMBL227875,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,0.5576923076923077,PRETOMANID,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019db60>,359.072905144,0,7,2.667700000000001,5,OK
CHEMBL1621,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0.5576923076923077,PALIPERIDONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019dbd0>,426.206718944,1,7,3.081320000000002,4,OK
CHEMBL1908847,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,0.5573770491803278,SPARTEINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019dc40>,234.20959883199998,0,2,2.3451000000000004,0,OK
CHEMBL45029,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0.5569620253164557,MEPHOBARBITAL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019dcb0>,246.100442308,1,3,1.0426,2,OK
CHEMBL1329455,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,0.5567010309278351,MOLSIDOMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019dd20>,242.101504928,0,6,0.09200000000000008,3,OK
CHEMBL231068,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0.5555555555555556,FLIBANSERIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019dd90>,390.16674595200004,1,4,3.170600000000002,4,OK
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.5555555555555556,CELECOXIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019de00>,381.07588234799994,1,4,3.5139200000000006,3,OK
CHEMBL3187365,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,0.5555555555555556,ASENAPINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019de70>,285.092041812,0,2,4.258500000000003,0,OK
CHEMBL752,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,0.5544554455445545,ADENOSINE PHOSPHATE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019df50>,347.0630844179999,5,10,-1.8630000000000009,4,OK
CHEMBL1256391,Cc1ccc(=O)n(-c2ccccc2)c1,0.5538461538461539,PIRFENIDONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019dfc0>,185.084063972,0,2,2.1459200000000003,1,OK
CHEMBL108,NC(=O)N1c2ccccc2C=Cc2ccccc21,0.5538461538461539,CARBAMAZEPINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e030>,236.094963004,1,1,3.3872000000000018,0,OK
CHEMBL430,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,0.5535714285714286,GEMIFLOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e0a0>,389.14993234,2,8,0.966,5,OK
CHEMBL1738797,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,0.5531914893617021,ALECTINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e1f0>,482.268176328,1,5,4.773280000000004,3,OK
CHEMBL3183409,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,0.5531914893617021,APALUTAMIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e260>,477.0882586,1,5,3.5315800000000026,3,OK
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,0.5526315789473685,CLOMIPRAMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e340>,314.154976416,0,2,4.528400000000004,4,OK
CHEMBL685,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,0.5526315789473685,MEBENDAZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e3b0>,295.0956912760001,2,4,2.972200000000001,3,OK
CHEMBL3137312,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,0.5523809523809524,DASABUVIR,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e420>,493.167141964,2,6,4.023600000000002,5,OK
CHEMBL1088,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,0.5517241379310345,MESORIDAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e490>,386.14865545199996,0,4,4.901100000000005,4,OK
CHEMBL439849,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,0.5517241379310345,VILAZODONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e500>,441.216475104,2,5,4.029580000000003,7,OK
CHEMBL1266,c1ccc2c(c1)CCCC2C1=NCCN1,0.5507246376811594,TETRAHYDROZOLINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e5e0>,200.131348512,1,2,2.1082,1,OK
CHEMBL4297522,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,0.5504587155963303,PEMIGATINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e650>,487.2031107840001,1,6,3.6570000000000027,6,OK
CHEMBL861,CCC1(c2ccccc2)NC(=O)N(C)C1=O,0.55,MEPHENYTOIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e6c0>,218.105527688,1,2,1.4735000000000003,2,OK
CHEMBL12713,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,0.5494505494505495,SERTINDOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e7a0>,440.177917352,1,3,4.627600000000004,5,OK
CHEMBL137,Cc1ncc([N+](=O)[O-])n1CCO,0.5494505494505495,METRONIDAZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e810>,171.064391148,1,5,0.09201999999999994,3,OK
CHEMBL2107826,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,0.5494505494505495,VIBEGRON,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e880>,444.216140756,3,6,2.766000000000001,6,OK
CHEMBL878,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,0.5490196078431373,METOLAZONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e960>,365.060090052,2,4,2.714120000000001,2,OK
CHEMBL3187723,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,0.5490196078431373,BINIMETINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019e9d0>,440.02955887999997,3,6,3.0113000000000003,6,OK
CHEMBL1228,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,0.5476190476190477,OXYPHENBUTAZONE ANHYDROUS,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ece0>,324.14739249999997,1,3,3.493400000000002,5,OK
CHEMBL1750,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,0.5473684210526316,CLOFARABINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ed50>,303.053445112,3,8,-0.34940000000000027,2,OK
CHEMBL428,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,0.5473684210526316,TROVAFLOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019edc0>,416.10962500000005,2,6,1.8944999999999996,3,OK
CHEMBL37744,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,0.5454545454545454,ZIMELDINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ef10>,316.05751064400005,0,2,3.8374000000000024,4,OK
CHEMBL15245,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,0.5454545454545454,YOHIMBINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ef80>,354.19434269199996,2,4,2.6471000000000013,1,OK
CHEMBL2104993,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,0.5454545454545454,VORTIOXETINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019eff0>,298.15036970399996,1,3,3.8642400000000023,3,OK
CHEMBL1547,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0.5454545454545454,THIAMINE ION,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f060>,265.11175858409,2,5,0.60774,4,OK
CHEMBL53292,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,0.5454545454545454,ISOXICAM,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f0d0>,335.05759151600006,2,6,1.48242,2,OK
CHEMBL1614701,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,0.5436893203883495,SELUMETINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f140>,456.00000833999997,3,6,3.5256000000000016,6,OK
CHEMBL2104356,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,0.5434782608695652,KETAZOLAM,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f1b0>,368.092770084,0,3,3.280100000000002,1,OK
CHEMBL2220442,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,0.5432098765432098,FLUVASTATIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f290>,411.18458653199997,3,4,4.628100000000003,8,OK
CHEMBL468,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0.5432098765432098,THALIDOMIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f300>,258.0640568,1,4,0.08779999999999993,1,OK
CHEMBL1201329,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,0.5432098765432098,TRIMETHAPHAN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f370>,365.16821084009,0,1,3.6559000000000026,4,OK
CHEMBL761,c1ccc2c(CC3=NCCN3)cccc2c1,0.5428571428571428,NAPHAZOLINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f3e0>,210.115698448,1,2,2.3840000000000003,2,OK
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,0.5416666666666666,VANDETANIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f450>,474.1066663280001,1,5,4.426100000000003,5,OK
CHEMBL1108,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0.5416666666666666,DROPERIDOL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f4c0>,379.16960516399996,1,4,3.6784000000000026,6,OK
CHEMBL267648,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.5416666666666666,PEFLOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f530>,333.14886972,1,5,1.6105000000000003,3,OK
CHEMBL1615350,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,0.5405405405405406,CLOMACRAN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f5a0>,300.139326352,1,2,4.870700000000004,4,OK
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,0.5405405405405406,DESIPRAMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f610>,266.178298704,1,2,3.5328000000000026,4,OK
CHEMBL1305,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,0.5405405405405406,ANTAZOLINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f6f0>,265.157897608,1,3,2.6949000000000014,5,OK
CHEMBL1189679,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,0.5405405405405406,PALONOSETRON,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f7d0>,296.18886338799996,0,2,2.656500000000001,1,OK
CHEMBL129,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,0.54,ZIDOVUDINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f840>,267.096753896,2,6,-0.19628000000000012,3,OK
CHEMBL225071,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,0.54,RALTITREXED,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f8b0>,458.1260054239999,4,7,1.9772199999999995,9,OK
CHEMBL76370,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,0.5393258426966292,TEGASEROD,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019f920>,301.190260356,4,3,2.8145700000000007,7,OK
CHEMBL1520,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,0.5365853658536586,VARDENAFIL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019fa70>,488.22057450400007,1,8,2.07042,8,OK
CHEMBL1505,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,0.5360824742268041,ALMOTRIPTAN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019fae0>,335.16674804,1,3,2.1975999999999996,6,OK
CHEMBL43452,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.5348837209302325,POMALIDOMIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019fb50>,273.074955832,2,5,-0.3299999999999998,1,OK
CHEMBL1096882,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,0.5333333333333333,FLUDARABINE PHOSPHATE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019fbc0>,365.0536626059999,5,10,-1.7239000000000007,4,OK
CHEMBL2105760,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,0.5333333333333333,BREXPIPRAZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019fc30>,433.1823981040001,1,5,4.724000000000004,7,OK
CHEMBL1082407,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,0.5333333333333333,ENZALUTAMIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019fd10>,464.09300963199996,1,4,3.992480000000003,3,OK
CHEMBL1510,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0.5319148936170213,ELETRIPTAN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019fe60>,382.17149907199996,1,3,3.8210000000000024,6,OK
CHEMBL1274,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,0.5319148936170213,NILUTAMIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ff40>,317.06234046,1,4,2.4484000000000004,2,OK
CHEMBL508102,CCOC(=O)n1ccn(C)c1=S,0.5316455696202531,CARBIMAZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0040>,186.04629856,0,5,1.56069,1,OK
CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.5306122448979592,OFLOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0120>,361.14378433999997,1,6,1.5439999999999998,2,OK
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.5306122448979592,LEVOFLOXACIN ANHYDROUS,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0190>,361.14378433999997,1,6,1.5439999999999998,2,OK
CHEMBL802,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],0.5287356321839081,MINOXIDIL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0270>,209.12766009999999,2,5,-0.13029999999999975,1,OK
CHEMBL1191,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0.5287356321839081,SULFAMETHIZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a02e0>,270.02451756,2,6,1.2295199999999997,3,OK
CHEMBL13209,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0.5287356321839081,NITRAZEPAM,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0350>,281.080041212,1,4,2.3842999999999996,2,OK
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,0.5287356321839081,PHYSOSTIGMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a03c0>,275.163376912,1,4,1.7739,1,OK
CHEMBL1020,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,0.5277777777777778,TOLMETIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0430>,257.10519334,1,3,2.1916200000000003,4,OK
CHEMBL465026,CN1CCOC(c2ccccc2)c2ccccc2C1,0.5277777777777778,NEFOPAM,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a04a0>,253.146664228,0,2,3.238000000000002,1,OK
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,0.5277777777777778,PYRIMETHAMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0510>,248.08287409599998,2,4,2.5238000000000005,2,OK
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,0.5274725274725275,BENZNIDAZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0580>,260.090940244,1,5,1.1077,5,OK
CHEMBL1165342,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,0.5263157894736842,VINCAMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0660>,354.1943426919999,1,5,2.9525000000000015,2,OK
CHEMBL376359,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,0.5263157894736842,ALOGLIPTIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a06d0>,339.16952491200004,1,7,0.3944800000000006,3,OK
CHEMBL1008,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0.5263157894736842,BEPRIDIL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0740>,366.267113708,0,3,4.830200000000005,10,OK
CHEMBL579205,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,0.5263157894736842,FLUTEMETAMOL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a07b0>,274.057612192,2,4,3.8497000000000012,2,OK
CHEMBL256997,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,0.5263157894736842,ATALUREN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0820>,284.05972036800006,1,4,3.240900000000001,3,OK
CHEMBL1619,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,0.5252525252525253,CLADRIBINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0890>,285.06286692399993,3,8,-0.29740000000000044,2,OK
CHEMBL32,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.5242718446601942,MOXIFLOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0970>,401.17508446799997,2,6,2.3705000000000007,4,OK
CHEMBL1201314,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,0.5242718446601942,VALGANCICLOVIR,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a09e0>,354.1651678040001,4,10,-1.4366999999999974,8,OK
CHEMBL1457,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,0.5238095238095238,HYDROCODONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0a50>,299.152143532,0,4,1.9333,1,OK
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.5238095238095238,INDOMETHACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0ac0>,357.07678567199997,1,4,3.9273200000000026,4,OK
CHEMBL2104607,CCN(CC)C(=O)c1cccnc1,0.5230769230769231,NIKETHAMIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0b30>,178.110613068,0,2,1.5636,3,OK
CHEMBL848,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.5227272727272727,LENALIDOMIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0ba0>,259.095691276,2,4,0.029799999999999882,1,OK
CHEMBL1113,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,0.5227272727272727,AMOXAPINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0c80>,313.09818981199993,1,4,3.4292000000000025,0,OK
CHEMBL3137321,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,0.5227272727272727,BENZHYDROCODONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0cf0>,403.17835828000005,0,5,3.7150000000000025,3,OK
CHEMBL276520,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,0.5217391304347826,INDALPINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0d60>,228.16264864,2,1,3.100100000000001,3,OK
CHEMBL1201288,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,0.5208333333333334,DANTROLENE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0dd0>,314.06511942,1,6,1.7404999999999997,4,OK
CHEMBL833,Clc1ccccc1CN1CCc2sccc2C1,0.5205479452054794,TICLOPIDINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0eb0>,263.053548128,0,2,3.959800000000002,2,OK
CHEMBL1201,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.52,THIOTHIXENE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a0f20>,443.170119168,0,5,3.4707000000000026,5,OK
CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.5185185185185185,CHLOROQUINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1070>,319.18152551199995,1,3,4.810600000000004,8,OK
CHEMBL844,Brc1c(NC2=NCCN2)ccc2nccnc12,0.5185185185185185,BRIMONIDINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a10e0>,291.01195742,2,5,1.7633999999999999,1,OK
CHEMBL461522,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,0.5185185185185185,METAMIZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1150>,311.093977024,1,6,0.7659199999999997,4,OK
CHEMBL119,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,0.5176470588235295,TRIMETREXATE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1230>,369.18008959599996,3,8,2.740520000000001,6,OK
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,0.5176470588235295,ERLOTINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a12a0>,393.16885621599994,1,7,3.405100000000002,10,OK
CHEMBL13376,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,0.5176470588235295,CLOMETACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1310>,357.07678567199997,1,4,3.9273200000000026,5,OK
CHEMBL1085,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,0.5176470588235295,ACETOPHENAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1380>,411.198048168,1,6,3.491900000000002,7,OK
CHEMBL446,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.5176470588235295,SULFAMETHAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a13f0>,278.083746688,2,5,1.4764399999999998,3,OK
CHEMBL460,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,0.5168539325842697,MOLINDONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1460>,276.183778008,1,3,1.96282,3,OK
CHEMBL1184360,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,0.5168539325842697,DIAMTHAZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a14d0>,293.156183356,0,5,3.0829000000000013,7,OK
CHEMBL1201116,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,0.5168539325842697,HETACILLIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1540>,389.14092721599997,2,5,1.4111,3,OK
