type,drugbank_id,groups,name,SMILES
small molecule,DB00269,"['investigational', 'withdrawn']",Chlorotrianisene,COC1=CC=C(C=C1)C(Cl)=C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1
small molecule,DB00270,"['approved', 'investigational']",Isradipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C
small molecule,DB00271,"['approved', 'vet_approved']",Diatrizoate,CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I
small molecule,DB00272,['approved'],Betazole,NCCC1=CC=NN1
small molecule,DB00273,['approved'],Topiramate,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2
small molecule,DB00274,"['approved', 'investigational']",Cefmetazole,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSCC#N)OC)C(O)=O
small molecule,DB00275,"['approved', 'investigational']",Olmesartan,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O
small molecule,DB00276,"['approved', 'investigational']",Amsacrine,COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1
small molecule,DB00277,['approved'],Theophylline,CN1C2=C(NC=N2)C(=O)N(C)C1=O
small molecule,DB00278,"['approved', 'investigational']",Argatroban,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2
small molecule,DB00279,"['approved', 'vet_approved']",Liothyronine,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O
small molecule,DB00280,['approved'],Disopyramide,CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C
small molecule,DB00281,"['approved', 'vet_approved']",Lidocaine,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C
small molecule,DB00282,['approved'],Pamidronic_acid,NCCC(O)(P(O)(O)=O)P(O)(O)=O
small molecule,DB00283,"['approved', 'investigational']",Clemastine,CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
small molecule,DB00284,"['approved', 'investigational']",Acarbose,[H]C(=O)[C@H](O)[C@@H](O)[C@]([H])(O[C@@]1([H])O[C@H](CO)[C@@]([H])(O[C@H]2O[C@H](C)[C@@H](N[C@@]3([H])C=C(CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CO
small molecule,DB00285,['approved'],Venlafaxine,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1
small molecule,DB00287,['approved'],Travoprost,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC=CC(=C1)C(F)(F)F
small molecule,DB00288,['approved'],Amcinonide,[H][C@@]12C[C@H]3OC4(CCCC4)O[C@@]3(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
small molecule,DB00289,['approved'],Atomoxetine,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1
small molecule,DB00290,"['approved', 'investigational']",Bleomycin,[H][C@](C)(NC(=O)[C@@]([H])(NC(=O)C1=NC(=NC(N)=C1C)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@]([H])(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CNC=N1)[C@@H](O)[C@H](C)C(=O)N[C@]([H])(C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C)[C@@]([H])(C)O
small molecule,DB00291,['approved'],Chlorambucil,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl
small molecule,DB00292,['approved'],Etomidate,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1
small molecule,DB00293,"['approved', 'investigational']",Raltitrexed,CN(CC1=CC2=C(NC(C)=NC2=O)C=C1)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O
small molecule,DB00294,"['approved', 'investigational']",Etonogestrel,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
small molecule,DB00295,"['approved', 'investigational']",Morphine,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
small molecule,DB00296,['approved'],Ropivacaine,CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
small molecule,DB00297,"['approved', 'investigational']",Bupivacaine,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C
small molecule,DB00298,['approved'],Dapiprazole,CC1=CC=CC=C1N1CCN(CCC2=NN=C3CCCCN23)CC1
small molecule,DB00299,['approved'],Penciclovir,NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2
small molecule,DB00300,"['approved', 'investigational']",Tenofovir_disoproxil,[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C
small molecule,DB00301,"['approved', 'investigational']",Flucloxacillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(Cl)C=CC=C1F)C(O)=O
small molecule,DB00302,['approved'],Tranexamic_acid,NC[C@H]1CC[C@@H](CC1)C(O)=O
small molecule,DB00303,"['approved', 'investigational']",Ertapenem,[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O
small molecule,DB00304,['approved'],Desogestrel,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]
small molecule,DB00305,['approved'],Mitomycin,[H][C@]12CN3C4=C([C@@H](COC(N)=O)[C@@]3(OC)[C@@]1([H])N2)C(=O)C(N)=C(C)C4=O
small molecule,DB00306,"['approved', 'illicit']",Talbutal,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
small molecule,DB00307,"['approved', 'investigational']",Bexarotene,CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C
small molecule,DB00308,['approved'],Ibutilide,CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1
small molecule,DB00309,"['approved', 'investigational']",Vindesine,[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O)[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC
small molecule,DB00310,['approved'],Chlorthalidone,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12
small molecule,DB00312,"['approved', 'investigational', 'vet_approved']",Pentobarbital,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
small molecule,DB00313,"['approved', 'investigational']",Valproic_acid,CCCC(CCC)C(O)=O
small molecule,DB00314,['approved'],Capreomycin,[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](C)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O.[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O
small molecule,DB00315,"['approved', 'investigational']",Zolmitriptan,CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12
small molecule,DB00316,['approved'],Acetaminophen,CC(=O)NC1=CC=C(O)C=C1
small molecule,DB00317,"['approved', 'investigational']",Gefitinib,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1
small molecule,DB00318,"['approved', 'illicit']",Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC
small molecule,DB00319,['approved'],Piperacillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O
small molecule,DB00320,"['approved', 'investigational']",Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O
small molecule,DB00321,['approved'],Amitriptyline,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
small molecule,DB00322,['approved'],Floxuridine,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O
small molecule,DB00323,"['approved', 'withdrawn']",Tolcapone,CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O
small molecule,DB00324,"['approved', 'investigational']",Fluorometholone,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C
small molecule,DB00325,"['approved', 'investigational']",Nitroprusside,O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N
small molecule,DB00326,['approved'],Calcium_glucoheptonate,[Ca++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O
small molecule,DB00327,"['approved', 'illicit']",Hydromorphone,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O
small molecule,DB00328,"['approved', 'investigational']",Indomethacin,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O
small molecule,DB00330,['approved'],Ethambutol,CC[C@@H](CO)NCCN[C@@H](CC)CO
small molecule,DB00331,['approved'],Metformin,CN(C)C(=N)NC(N)=N
small molecule,DB00332,"['approved', 'experimental']",Ipratropium,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C
small molecule,DB00333,['approved'],Methadone,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
small molecule,DB00334,"['approved', 'investigational']",Olanzapine,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
small molecule,DB00335,['approved'],Atenolol,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1
small molecule,DB00336,"['approved', 'investigational', 'vet_approved', 'withdrawn']",Nitrofural,NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O
small molecule,DB00337,"['approved', 'investigational']",Pimecrolimus,[H][C@]1(CC[C@H](Cl)[C@@H](C1)OC)\C=C(/C)[C@@]1([H])OC(=O)[C@]2([H])CCCCN2C(=O)C(=O)[C@]2(O)O[C@@]([H])([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC)C(=O)C[C@H](O)[C@H]1C)OC
small molecule,DB00338,"['approved', 'investigational', 'vet_approved']",Omeprazole,COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C
small molecule,DB00339,"['approved', 'investigational']",Pyrazinamide,NC(=O)C1=NC=CN=C1
small molecule,DB00340,['approved'],Metixene,CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1
small molecule,DB00341,['approved'],Cetirizine,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
small molecule,DB00342,"['approved', 'withdrawn']",Terfenadine,CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
small molecule,DB00343,"['approved', 'investigational']",Diltiazem,COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O
small molecule,DB00344,['approved'],Protriptyline,CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12
small molecule,DB00345,"['approved', 'investigational']",Aminohippuric_acid,NC1=CC=C(C=C1)C(=O)NCC(O)=O
small molecule,DB00346,"['approved', 'investigational']",Alfuzosin,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1
small molecule,DB00347,['approved'],Trimethadione,CN1C(=O)OC(C)(C)C1=O
small molecule,DB00348,"['approved', 'investigational']",Nitisinone,[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O
small molecule,DB00349,"['approved', 'illicit']",Clobazam,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O
small molecule,DB00350,"['approved', 'investigational']",Minoxidil,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1
small molecule,DB00351,"['approved', 'investigational', 'vet_approved']",Megestrol_acetate,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C
small molecule,DB00352,['approved'],Tioguanine,NC1=NC(=S)C2=C(N1)N=CN2
small molecule,DB00353,['approved'],Methylergometrine,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO
small molecule,DB00354,['approved'],Buclizine,CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1
small molecule,DB00355,['approved'],Aztreonam,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(=O)O)\C2=CSC([NH3+])=N2)C(=O)N1S([O-])(=O)=O
small molecule,DB00356,['approved'],Chlorzoxazone,ClC1=CC2=C(OC(=O)N2)C=C1
small molecule,DB00357,"['approved', 'investigational']",Aminoglutethimide,CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1
small molecule,DB00358,"['approved', 'investigational']",Mefloquine,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F
small molecule,DB00359,"['approved', 'investigational', 'vet_approved']",Sulfadiazine,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1
small molecule,DB00360,"['approved', 'investigational']",Sapropterin,[H][C@@]1(CNC2=C(N1)C(=O)NC(N)=N2)[C@@H](O)[C@H](C)O
small molecule,DB00361,"['approved', 'investigational']",Vinorelbine,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC
small molecule,DB00363,['approved'],Clozapine,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12
small molecule,DB00364,['approved'],Sucralfate,O.O[Al](O)O.O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@H]2O[C@H](COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@H]2OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O
small molecule,DB00365,"['approved', 'investigational', 'withdrawn']",Grepafloxacin,CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O
small molecule,DB00366,"['approved', 'vet_approved']",Doxylamine,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1
small molecule,DB00367,"['approved', 'investigational']",Levonorgestrel,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
small molecule,DB00368,['approved'],Norepinephrine,NC[C@H](O)C1=CC(O)=C(O)C=C1
small molecule,DB00369,['approved'],Cidofovir,NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1
small molecule,DB00370,['approved'],Mirtazapine,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1
small molecule,DB00371,"['approved', 'illicit']",Meprobamate,CCCC(C)(COC(N)=O)COC(N)=O
small molecule,DB00372,"['approved', 'withdrawn']",Thiethylperazine,CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1
small molecule,DB00373,['approved'],Timolol,[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1
small molecule,DB00374,"['approved', 'investigational']",Treprostinil,[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1
small molecule,DB00376,['approved'],Trihexyphenidyl,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1
small molecule,DB00377,"['approved', 'investigational']",Palonosetron,[H][C@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C@@H]1CN2CCC1CC2
small molecule,DB00378,"['approved', 'investigational', 'withdrawn']",Dydrogesterone,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C
small molecule,DB00379,"['approved', 'investigational']",Mexiletine,CC(N)COC1=C(C)C=CC=C1C
small molecule,DB00380,"['approved', 'withdrawn']",Dexrazoxane,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
small molecule,DB00381,['approved'],Amlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC
small molecule,DB00382,"['approved', 'investigational', 'withdrawn']",Tacrine,NC1=C2CCCCC2=NC2=CC=CC=C12
small molecule,DB00383,['approved'],Oxyphencyclimine,CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
small molecule,DB00384,['approved'],Triamterene,NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1
small molecule,DB00385,['approved'],Valrubicin,[H][C@@]1(C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(OC)C=CC=C1C3=O)C(=O)COC(=O)CCCC)O[C@H]1C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1
small molecule,DB00387,['approved'],Procyclidine,OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1
small molecule,DB00388,['approved'],Phenylephrine,CNC[C@H](O)C1=CC(O)=CC=C1
small molecule,DB00389,"['approved', 'investigational']",Carbimazole,CCOC(=O)N1C=CN(C)C1=S
small molecule,DB00390,['approved'],Digoxin,[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1
small molecule,DB00391,"['approved', 'investigational']",Sulpiride,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O
small molecule,DB00392,['approved'],Profenamine,CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12
small molecule,DB00393,"['approved', 'investigational']",Nimodipine,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C
small molecule,DB00394,"['approved', 'investigational']",Beclomethasone_dipropionate,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
small molecule,DB00395,['approved'],Carisoprodol,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
small molecule,DB00396,"['approved', 'vet_approved']",Progesterone,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
small molecule,DB00397,"['approved', 'vet_approved', 'withdrawn']",Phenylpropanolamine,CC(N)C(O)C1=CC=CC=C1
small molecule,DB00398,"['approved', 'investigational']",Sorafenib,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1
small molecule,DB00399,['approved'],Zoledronic_acid,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O
small molecule,DB00400,"['approved', 'investigational', 'vet_approved']",Griseofulvin,COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC
small molecule,DB00401,['approved'],Nisoldipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C
small molecule,DB00402,"['approved', 'investigational']",Eszopiclone,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1
small molecule,DB00403,['approved'],Ceruletide,[H][C@](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O
small molecule,DB00404,"['approved', 'illicit', 'investigational']",Alprazolam,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12
small molecule,DB00405,['approved'],Dexbrompheniramine,CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1
small molecule,DB00406,['approved'],Gentian_violet_cation,CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C
small molecule,DB00408,['approved'],Loxapine,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2
small molecule,DB00409,"['approved', 'withdrawn']",Remoxipride,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC
small molecule,DB00410,"['approved', 'investigational', 'vet_approved']",Mupirocin,C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O
small molecule,DB00411,['approved'],Carbamoylcholine,C[N+](C)(C)CCOC(N)=O
small molecule,DB00412,"['approved', 'investigational']",Rosiglitazone,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1
small molecule,DB00413,"['approved', 'investigational']",Pramipexole,CCCN[C@H]1CCC2=C(C1)SC(N)=N2
small molecule,DB00414,"['approved', 'investigational', 'withdrawn']",Acetohexamide,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
small molecule,DB00415,"['approved', 'vet_approved']",Ampicillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O
small molecule,DB00416,"['approved', 'withdrawn']",Metocurine_iodide,[I-].[I-].[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3
small molecule,DB00417,"['approved', 'vet_approved']",Phenoxymethylpenicillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O
small molecule,DB00418,"['approved', 'vet_approved']",Secobarbital,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
small molecule,DB00419,['approved'],Miglustat,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
small molecule,DB00420,"['approved', 'vet_approved']",Promazine,CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12
small molecule,DB00421,['approved'],Spironolactone,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O
small molecule,DB00422,"['approved', 'investigational']",Methylphenidate,COC(=O)C(C1CCCCN1)C1=CC=CC=C1
small molecule,DB00423,"['approved', 'vet_approved']",Methocarbamol,COC1=C(OCC(O)COC(N)=O)C=CC=C1
small molecule,DB00424,['approved'],Hyoscyamine,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1
small molecule,DB00425,['approved'],Zolpidem,CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1
small molecule,DB00426,"['approved', 'investigational']",Famciclovir,CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O
small molecule,DB00427,['approved'],Triprolidine,CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1
small molecule,DB00428,"['approved', 'investigational']",Streptozocin,CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO
small molecule,DB00429,['approved'],Carboprost_tromethamine,NC(CO)(CO)CO.CCCCC[C@](C)(O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O
small molecule,DB00430,['approved'],Cefpiramide,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](NC(=O)C1=C(O)C=C(C)N=C1)C1=CC=C(O)C=C1)C(O)=O
small molecule,DB00431,"['approved', 'withdrawn']",Lindane,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
small molecule,DB00432,"['approved', 'investigational']",Trifluridine,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F
small molecule,DB00433,"['approved', 'vet_approved']",Prochlorperazine,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
small molecule,DB00434,['approved'],Cyproheptadine,CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12
small molecule,DB00435,['approved'],Nitric_Oxide,[N]=O
small molecule,DB00436,['approved'],Bendroflumethiazide,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F
small molecule,DB00437,['approved'],Allopurinol,OC1=NC=NC2=C1C=NN2
small molecule,DB00438,['approved'],Ceftazidime,[O-]C(=O)C1=C(CS[C@]2([H])[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C3=CSC(N)=N3)C(=O)N12)C[N+]1=CC=CC=C1
small molecule,DB00439,"['approved', 'withdrawn']",Cerivastatin,COCC1=C(C2=CC=C(F)C=C2)C(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)=C(C(C)C)N=C1C(C)C
