molecule_chembl_id,SMILES,score,name,method
CHEMBL1660,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.5405405405405406,RIFAPENTINE,dice_maccs
CHEMBL1305,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,0.5405405405405406,ANTAZOLINE,dice_maccs
CHEMBL1201046,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,0.5405405405405406,CEFORANIDE,dice_maccs
CHEMBL1189679,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,0.5405405405405406,PALONOSETRON,dice_maccs
CHEMBL129,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,0.54,ZIDOVUDINE,dice_maccs
CHEMBL225071,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,0.54,RALTITREXED,dice_maccs
CHEMBL76370,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,0.5393258426966292,TEGASEROD,dice_maccs
CHEMBL772,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.5376344086021505,RESERPINE,dice_maccs
CHEMBL2159122,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,0.5376344086021505,ELUXADOLINE,dice_maccs
CHEMBL1520,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,0.5365853658536586,VARDENAFIL,dice_maccs
CHEMBL1505,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,0.5360824742268041,ALMOTRIPTAN,dice_maccs
CHEMBL43452,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.5348837209302325,POMALIDOMIDE,dice_maccs
CHEMBL1096882,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,0.5333333333333333,FLUDARABINE PHOSPHATE,dice_maccs
CHEMBL2105760,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,0.5333333333333333,BREXPIPRAZOLE,dice_maccs
CHEMBL4594271,N#Cc1cccc(C(NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,0.5333333333333333,BEROTRALSTAT,dice_maccs
CHEMBL1082407,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,0.5333333333333333,ENZALUTAMIDE,dice_maccs
CHEMBL3989958,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,0.5333333333333333,IVOSIDENIB,dice_maccs
CHEMBL501122,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,0.532258064516129,CEFTAROLINE FOSAMIL,dice_maccs
CHEMBL1510,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0.5319148936170213,ELETRIPTAN,dice_maccs
CHEMBL1668,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.5319148936170213,RESCINNAMINE,dice_maccs
CHEMBL1274,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,0.5319148936170213,NILUTAMIDE,dice_maccs
CHEMBL508102,CCOC(=O)n1ccn(C)c1=S,0.5316455696202531,CARBIMAZOLE,dice_maccs
CHEMBL420762,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1,0.5316455696202531,MOZAVAPTAN,dice_maccs
CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.5306122448979592,OFLOXACIN,dice_maccs
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.5306122448979592,LEVOFLOXACIN ANHYDROUS,dice_maccs
CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,0.5294117647058824,FLUNARIZINE,dice_maccs
CHEMBL802,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],0.5287356321839081,MINOXIDIL,dice_maccs
CHEMBL1191,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0.5287356321839081,SULFAMETHIZOLE,dice_maccs
CHEMBL13209,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0.5287356321839081,NITRAZEPAM,dice_maccs
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,0.5287356321839081,PHYSOSTIGMINE,dice_maccs
CHEMBL1020,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,0.5277777777777778,TOLMETIN,dice_maccs
CHEMBL465026,CN1CCOC(c2ccccc2)c2ccccc2C1,0.5277777777777778,NEFOPAM,dice_maccs
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,0.5277777777777778,PYRIMETHAMINE,dice_maccs
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,0.5274725274725275,BENZNIDAZOLE,dice_maccs
CHEMBL1086440,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,0.5263157894736842,TRICLABENDAZOLE,dice_maccs
CHEMBL1165342,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,0.5263157894736842,VINCAMINE,dice_maccs
CHEMBL376359,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,0.5263157894736842,ALOGLIPTIN,dice_maccs
CHEMBL1008,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0.5263157894736842,BEPRIDIL,dice_maccs
CHEMBL579205,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,0.5263157894736842,FLUTEMETAMOL,dice_maccs
CHEMBL256997,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,0.5263157894736842,ATALUREN,dice_maccs
CHEMBL1619,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,0.5252525252525253,CLADRIBINE,dice_maccs
CHEMBL1200472,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0.525,QUAZEPAM,dice_maccs
CHEMBL32,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.5242718446601942,MOXIFLOXACIN,dice_maccs
CHEMBL1201314,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,0.5242718446601942,VALGANCICLOVIR,dice_maccs
CHEMBL1457,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,0.5238095238095238,HYDROCODONE,dice_maccs
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.5238095238095238,INDOMETHACIN,dice_maccs
CHEMBL2104607,CCN(CC)C(=O)c1cccnc1,0.5230769230769231,NIKETHAMIDE,dice_maccs
CHEMBL848,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.5227272727272727,LENALIDOMIDE,dice_maccs
CHEMBL345524,O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,0.5227272727272727,ANTRAFENINE,dice_maccs
CHEMBL1113,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,0.5227272727272727,AMOXAPINE,dice_maccs
CHEMBL3137321,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,0.5227272727272727,BENZHYDROCODONE,dice_maccs
CHEMBL276520,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,0.5217391304347826,INDALPINE,dice_maccs
CHEMBL1201288,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,0.5208333333333334,DANTROLENE,dice_maccs
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,0.5208333333333334,BOSUTINIB,dice_maccs
CHEMBL833,Clc1ccccc1CN1CCc2sccc2C1,0.5205479452054794,TICLOPIDINE,dice_maccs
CHEMBL1201,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.52,THIOTHIXENE,dice_maccs
CHEMBL1651990,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,0.5194805194805194,FENTICONAZOLE,dice_maccs
CHEMBL2178422,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,0.5192307692307693,RIMEGEPANT,dice_maccs
CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.5185185185185185,CHLOROQUINE,dice_maccs
CHEMBL844,Brc1c(NC2=NCCN2)ccc2nccnc12,0.5185185185185185,BRIMONIDINE,dice_maccs
CHEMBL461522,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,0.5185185185185185,METAMIZOLE,dice_maccs
CHEMBL374478,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.5178571428571429,RIFAMPIN,dice_maccs
CHEMBL119,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,0.5176470588235295,TRIMETREXATE,dice_maccs
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,0.5176470588235295,ERLOTINIB,dice_maccs
CHEMBL13376,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,0.5176470588235295,CLOMETACIN,dice_maccs
CHEMBL1085,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,0.5176470588235295,ACETOPHENAZINE,dice_maccs
CHEMBL446,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.5176470588235295,SULFAMETHAZINE,dice_maccs
CHEMBL460,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,0.5168539325842697,MOLINDONE,dice_maccs
CHEMBL1184360,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,0.5168539325842697,DIAMTHAZOLE,dice_maccs
CHEMBL1201116,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,0.5168539325842697,HETACILLIN,dice_maccs
CHEMBL832,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0.5168539325842697,SULFINPYRAZONE,dice_maccs
CHEMBL658,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0.5168539325842697,SUFENTANIL,dice_maccs
CHEMBL3833382,CCC[N+]12[C@H](O)[C@@H](CC)[C@@H]3C[C@H]1[C@@H]1N(C)c4ccccc4[C@]14C[C@H]2[C@@H]3[C@H]4O,0.5161290322580645,PRAJMALIUM,dice_maccs
CHEMBL819,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.5154639175257731,OXACILLIN,dice_maccs
CHEMBL19,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,0.5154639175257731,METHAZOLAMIDE,dice_maccs
CHEMBL2110732,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,0.5154639175257731,DACOMITINIB ANHYDROUS,dice_maccs
CHEMBL231813,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,0.5154639175257731,TELAPREVIR,dice_maccs
CHEMBL850,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,0.5154639175257731,SPARFLOXACIN,dice_maccs
CHEMBL1852688,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,0.5148514851485149,INFIGRATINIB,dice_maccs
CHEMBL84,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0.5148514851485149,TOPOTECAN,dice_maccs
CHEMBL1241951,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,0.5148514851485149,LETERMOVIR,dice_maccs
CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0.5142857142857142,AFATINIB,dice_maccs
CHEMBL1732,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.5142857142857142,DIHYDROERGOTAMINE,dice_maccs
CHEMBL684,CCN(CC)C(=O)N1CCN(C)CC1,0.5135135135135135,DIETHYLCARBAMAZINE,dice_maccs
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,0.5128205128205128,DONEPEZIL,dice_maccs
CHEMBL1945778,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2CCCF,0.5128205128205128,IOFLUPANE,dice_maccs
CHEMBL2079587,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.5121951219512195,STANOZOLOL,dice_maccs
CHEMBL2219536,COCCO[C@@H]1[C@H](SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)[C@H](OCCOC)[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(N)nc3=O)[C@H](OCCOC)[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(N)nc3=O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(N)nc3=O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(N)nc3=O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](OCCOC)[C@@H]2SP(=O)(O)OC[C@@H]2O[C@H](n3cc(C)c(N)nc3=O)[C@@H](OCCOC)[C@H]2SP(=O)(O)OC[C@@H]2O[C@H](n3cnc4c(N)ncnc43)[C@@H](OCCOC)[C@H]2SP(=O)(O)OC[C@@H]2O[C@H](n3cc(C)c(N)nc3=O)[C@@H](OCCOC)[C@H]2SP(=O)(O)OC[C@@H]2O[C@H](n3cc(C)c(N)nc3=O)[C@@H](OCCOC)[C@H]2O)[C@@H](COP(=O)(O)S[C@H]2[C@@H](OCCOC)[C@H](n3cc(C)c(N)nc3=O)O[C@@H]2COP(=O)(O)S[C@H]2[C@@H](OCCOC)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2CO)O[C@H]1n1cc(C)c(N)nc1=O,0.512,MIPOMERSEN,dice_maccs
CHEMBL1201328,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,0.5116279069767442,CARPHENAZINE,dice_maccs
CHEMBL716,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0.5111111111111111,QUETIAPINE,dice_maccs
CHEMBL1900528,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,0.5111111111111111,TIOTROPIUM,dice_maccs
CHEMBL1643,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.5111111111111111,RIBAVIRIN,dice_maccs
CHEMBL1401,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0.5106382978723404,NITAZOXANIDE,dice_maccs
CHEMBL184,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,0.5102040816326531,ACYCLOVIR,dice_maccs
CHEMBL1534,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,0.5102040816326531,RIBOFLAVIN,dice_maccs
CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,0.5098039215686274,NINTEDANIB,dice_maccs
CHEMBL528,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,0.5098039215686274,CEFTIZOXIME,dice_maccs
CHEMBL713,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,0.5098039215686274,ENTECAVIR ANHYDROUS,dice_maccs
CHEMBL553025,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,0.5094339622641509,VINORELBINE,dice_maccs
CHEMBL1201794,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C,0.5094339622641509,RIBOFLAVIN 5'-PHOSPHATE,dice_maccs
CHEMBL159,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.5094339622641509,VINBLASTINE,dice_maccs
CHEMBL481,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0.5094339622641509,IRINOTECAN,dice_maccs
CHEMBL1259059,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,0.509090909090909,SOFOSBUVIR,dice_maccs
CHEMBL697,CN1C(=O)CC(C)(c2ccccc2)C1=O,0.5070422535211268,METHSUXIMIDE,dice_maccs
CHEMBL1068,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0.5070422535211268,OXCARBAZEPINE,dice_maccs
CHEMBL52440,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,0.5066666666666667,DEXTROMETHORPHAN,dice_maccs
CHEMBL1200438,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,0.5066666666666667,TIOCONAZOLE,dice_maccs
CHEMBL976,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,0.5066666666666667,PRAZIQUANTEL,dice_maccs
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.5063291139240507,TRIMETHOPRIM,dice_maccs
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,0.5063291139240507,COCAINE,dice_maccs
CHEMBL1257073,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,0.5063291139240507,TECOVIRIMAT,dice_maccs
CHEMBL682,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0.5060240963855421,AMODIAQUINE,dice_maccs
CHEMBL597,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0.5060240963855421,PHENTOLAMINE,dice_maccs
CHEMBL1483,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,0.5060240963855421,ALBENDAZOLE,dice_maccs
CHEMBL193,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0.5060240963855421,NIFEDIPINE,dice_maccs
CHEMBL1584,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,0.5060240963855421,PIPERACETAZINE,dice_maccs
CHEMBL398707,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,0.5060240963855421,HYDROMORPHONE,dice_maccs
CHEMBL813,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,0.5057471264367817,EPROSARTAN,dice_maccs
CHEMBL459324,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.5057471264367817,DIACETYLMORPHINE,dice_maccs
CHEMBL1079,Clc1ccc2nsnc2c1NC1=NCCN1,0.5057471264367817,TIZANIDINE,dice_maccs
CHEMBL1595,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.5057471264367817,DIHYDROCODEINE,dice_maccs
CHEMBL760,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,0.5057471264367817,ANAGRELIDE,dice_maccs
CHEMBL1185,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,0.5057471264367817,ZOLMITRIPTAN,dice_maccs
CHEMBL3039520,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,0.5057471264367817,LASMIDITAN,dice_maccs
CHEMBL3305985,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,0.5057471264367817,ALCURONIUM,dice_maccs
CHEMBL43,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,0.5054945054945055,AMSACRINE,dice_maccs
CHEMBL2107381,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,0.5054945054945055,URIDINE TRIACETATE,dice_maccs
CHEMBL968,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.5054945054945055,FLURAZEPAM,dice_maccs
CHEMBL3127326,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,0.5054945054945055,OMBITASVIR,dice_maccs
CHEMBL128,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.5052631578947369,SUMATRIPTAN,dice_maccs
CHEMBL268869,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0.5052631578947369,SULFAMETHOXYPYRIDAZINE,dice_maccs
CHEMBL1650443,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,0.5050505050505051,TRELAGLIPTIN,dice_maccs
CHEMBL515408,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,0.5050505050505051,MARIBAVIR,dice_maccs
CHEMBL182,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,0.5050505050505051,GANCICLOVIR,dice_maccs
CHEMBL3301622,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,0.5048543689320388,GILTERITINIB,dice_maccs
CHEMBL2110725,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,0.5046728971962616,VINFLUNINE,dice_maccs
CHEMBL65794,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,0.5043478260869565,CEFPIROME,dice_maccs
CHEMBL452,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,0.5,CLONAZEPAM,dice_maccs
CHEMBL87708,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,0.5,LOFEPRAMINE,dice_maccs
CHEMBL1004,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,0.5,DOXYLAMINE,dice_maccs
CHEMBL583,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0.5,GREPAFLOXACIN,dice_maccs
CHEMBL298734,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,0.5,LONAFARNIB,dice_maccs
