action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2081345,[],CHEMBL928636,Inhibition of human recombinant c-Met expressed in insect cell-baculovirus expression system,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c(OCCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)c4c(F)cccc4F)cc3F)c12,,,CHEMBL1141528,Bioorg Med Chem Lett,2008,"{'bei': '15.06', 'le': '0.29', 'lle': '2.69', 'sei': '9.29'}",CHEMBL400332,,CHEMBL400332,7.52,0,http://www.openphacts.org/units/Nanomolar,689968,=,1,1,=,,IC50,nM,,30.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.03
,,2081346,[],CHEMBL928636,Inhibition of human recombinant c-Met expressed in insect cell-baculovirus expression system,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(F)c(C(=O)Nc2ccc(Oc3ncnn4cc(OCCN5CCOCC5)c(C)c34)c(F)c2)c1,,,CHEMBL1141528,Bioorg Med Chem Lett,2008,"{'bei': '12.02', 'le': '0.23', 'lle': '1.91', 'sei': '6.97'}",CHEMBL430026,,CHEMBL430026,6.29,0,http://www.openphacts.org/units/Nanomolar,689967,=,1,1,=,,IC50,nM,,510.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.51
,,2081347,[],CHEMBL928636,Inhibition of human recombinant c-Met expressed in insect cell-baculovirus expression system,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4cccs4)cc3F)c12,,,CHEMBL1141528,Bioorg Med Chem Lett,2008,"{'bei': '13.16', 'le': '0.25', 'lle': '2.81', 'sei': '7.98'}",CHEMBL399674,,CHEMBL399674,6.72,0,http://www.openphacts.org/units/Nanomolar,689966,=,1,1,=,,IC50,nM,,190.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.19
,,2081348,[],CHEMBL928636,Inhibition of human recombinant c-Met expressed in insect cell-baculovirus expression system,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4cccnc4)cc3F)c12,,,CHEMBL1141528,Bioorg Med Chem Lett,2008,"{'bei': '13.44', 'le': '0.25', 'lle': '3.56', 'sei': '7.00'}",CHEMBL251980,,CHEMBL251980,6.80,0,http://www.openphacts.org/units/Nanomolar,689965,=,1,1,=,,IC50,nM,,160.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.16
,,2081349,[],CHEMBL928636,Inhibition of human recombinant c-Met expressed in insect cell-baculovirus expression system,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4cc(Cl)ccc4F)cc3F)c12,,,CHEMBL1141528,Bioorg Med Chem Lett,2008,"{'bei': '12.85', 'le': '0.25', 'lle': '2.51', 'sei': '8.49'}",CHEMBL251782,,CHEMBL251782,7.16,0,http://www.openphacts.org/units/Nanomolar,689964,=,1,1,=,,IC50,nM,,70.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.07
,,2081350,[],CHEMBL928636,Inhibition of human recombinant c-Met expressed in insect cell-baculovirus expression system,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)c1cccc(C(=O)Nc2ccc(Oc3ncnn4cc(OCCN5CCN(C)CC5)c(C)c34)c(F)c2)c1,,,CHEMBL1141528,Bioorg Med Chem Lett,2008,"{'bei': '12.89', 'le': '0.24', 'lle': '3.00', 'sei': '6.96'}",CHEMBL251780,,CHEMBL251780,7.05,0,http://www.openphacts.org/units/Nanomolar,689963,=,1,1,=,,IC50,nM,,90.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.09
,,2081351,[],CHEMBL928636,Inhibition of human recombinant c-Met expressed in insect cell-baculovirus expression system,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(F)c(C(=O)Nc2ccc(Oc3ncnn4cc(OCCN5CCN(C)CC5)c(C)c34)c(F)c2)c1,,,CHEMBL1141528,Bioorg Med Chem Lett,2008,"{'bei': '13.13', 'le': '0.25', 'lle': '2.75', 'sei': '8.36'}",CHEMBL399920,,CHEMBL399920,7.05,0,http://www.openphacts.org/units/Nanomolar,689962,=,1,1,=,,IC50,nM,,90.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.09
,,2081352,[],CHEMBL928636,Inhibition of human recombinant c-Met expressed in insect cell-baculovirus expression system,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4c(F)cccc4F)cc3F)c12,,,CHEMBL1141528,Bioorg Med Chem Lett,2008,"{'bei': '13.92', 'le': '0.26', 'lle': '3.39', 'sei': '8.93'}",CHEMBL255092,,CHEMBL255092,7.52,0,http://www.openphacts.org/units/Nanomolar,689961,=,1,1,=,,IC50,nM,,30.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.03
,,2081353,[],CHEMBL928636,Inhibition of human recombinant c-Met expressed in insect cell-baculovirus expression system,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4cc(F)ccc4F)cc3F)c12,,,CHEMBL1141528,Bioorg Med Chem Lett,2008,"{'bei': '13.69', 'le': '0.26', 'lle': '3.27', 'sei': '8.78'}",CHEMBL255091,,CHEMBL255091,7.40,0,http://www.openphacts.org/units/Nanomolar,689960,=,1,1,=,,IC50,nM,,40.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.04
,,2081354,[],CHEMBL928636,Inhibition of human recombinant c-Met expressed in insect cell-baculovirus expression system,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4ccccc4F)cc3F)c12,,,CHEMBL1141528,Bioorg Med Chem Lett,2008,"{'bei': '13.48', 'le': '0.25', 'lle': '3.06', 'sei': '8.36'}",CHEMBL254879,,CHEMBL254879,7.05,0,http://www.openphacts.org/units/Nanomolar,689959,=,1,1,=,,IC50,nM,,90.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.09
,,2118814,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccccc3)c2cc1OC,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '13.52', 'le': '0.25', 'lle': '0.71', 'sei': '7.53'}",CHEMBL429430,,CHEMBL429430,6.19,0,http://www.openphacts.org/units/Nanomolar,705317,=,1,1,=,,IC50,nM,,650.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,650.0
,,2118876,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)N[C@H](C)c3ccccc3)c2cc1OC,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '13.75', 'le': '0.25', 'lle': '0.97', 'sei': '8.13'}",CHEMBL409933,,CHEMBL409933,6.68,0,http://www.openphacts.org/units/Nanomolar,705332,=,1,1,=,,IC50,nM,,210.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,210.0
,,2118877,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)N[C@@H](C)c3ccccc3)c2cc1OC,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '13.05', 'le': '0.24', 'lle': '0.63', 'sei': '7.71'}",CHEMBL270306,,CHEMBL270306,6.34,0,http://www.openphacts.org/units/Nanomolar,705331,=,1,1,=,,IC50,nM,,460.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,460.0
,,2118878,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)NCc3ccc(C)cc3)c2cc1OC,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '12.98', 'le': '0.24', 'lle': '0.84', 'sei': '7.67'}",CHEMBL270093,,CHEMBL270093,6.30,0,http://www.openphacts.org/units/Nanomolar,705330,=,1,1,=,,IC50,nM,,500.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,500.0
,,2118879,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)NCc3ccccc3)c2cc1OC,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '12.29', 'le': '0.23', 'lle': '0.65', 'sei': '7.06'}",CHEMBL272874,,CHEMBL272874,5.80,0,http://www.openphacts.org/units/Nanomolar,705329,=,1,1,=,,IC50,nM,,1600.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,1600.0
,,2118880,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)NC(C)C)c2cc1OC,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '13.98', 'le': '0.26', 'lle': '1.56', 'sei': '7.21'}",CHEMBL270545,,CHEMBL270545,5.92,0,http://www.openphacts.org/units/Nanomolar,705328,=,1,1,=,,IC50,nM,,1200.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,1200.0
,,2118881,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)N1CCOc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc21,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '14.30', 'le': '0.27', 'lle': '1.88', 'sei': '7.13'}",CHEMBL272875,,CHEMBL272875,5.85,0,http://www.openphacts.org/units/Nanomolar,705327,=,1,1,=,,IC50,nM,,1400.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,1400.0
,,2118884,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(F)cc3)c2cc1OC,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '12.53', 'le': '0.23', 'lle': '0.35', 'sei': '7.25'}",CHEMBL272822,,CHEMBL272822,5.96,0,http://www.openphacts.org/units/Nanomolar,705324,=,1,1,=,,IC50,nM,,1100.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,1100.0
,,2118885,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(Cl)cc3)c2cc1OC,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '13.26', 'le': '0.25', 'lle': '0.39', 'sei': '7.94'}",CHEMBL270548,,CHEMBL270548,6.52,0,http://www.openphacts.org/units/Nanomolar,705323,=,1,1,=,,IC50,nM,,300.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,300.0
,,2118886,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3cccc(Cl)c3)c2cc1OC,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '13.49', 'le': '0.26', 'lle': '0.51', 'sei': '8.08'}",CHEMBL272878,,CHEMBL272878,6.64,0,http://www.openphacts.org/units/Nanomolar,705322,=,1,1,=,,IC50,nM,,230.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,230.0
,,2118887,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccccc3Cl)c2cc1OC,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '13.29', 'le': '0.26', 'lle': '0.41', 'sei': '7.96'}",CHEMBL270550,,CHEMBL270550,6.54,0,http://www.openphacts.org/units/Nanomolar,705321,=,1,1,=,,IC50,nM,,290.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,290.0
,,2118888,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1OC,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '13.64', 'le': '0.25', 'lle': '0.65', 'sei': '7.83'}",CHEMBL411630,,CHEMBL411630,6.43,0,http://www.openphacts.org/units/Nanomolar,705320,=,1,1,=,,IC50,nM,,370.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,370.0
,,2118889,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3cccc(C)c3)c2cc1OC,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '13.69', 'le': '0.25', 'lle': '0.68', 'sei': '7.86'}",CHEMBL270057,,CHEMBL270057,6.46,0,http://www.openphacts.org/units/Nanomolar,705319,=,1,1,=,,IC50,nM,,350.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,350.0
,,2118890,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccccc3C)c2cc1OC,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '13.55', 'le': '0.25', 'lle': '0.61', 'sei': '7.78'}",CHEMBL270058,,CHEMBL270058,6.39,0,http://www.openphacts.org/units/Nanomolar,705318,=,1,1,=,,IC50,nM,,410.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,410.0
,,2118922,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1C(N)=O,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '13.59', 'le': '0.25', 'lle': '1.72', 'sei': '5.68'}",CHEMBL270954,,CHEMBL270954,6.58,0,http://www.openphacts.org/units/Nanomolar,705334,=,1,1,=,,IC50,nM,,260.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,260.0
,,2118923,[],CHEMBL950178,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(Cl)cc3)c2cc1C(N)=O,,,CHEMBL1144028,J Med Chem,2008,"{'bei': '13.46', 'le': '0.26', 'lle': '1.58', 'sei': '5.86'}",CHEMBL409867,,CHEMBL409867,6.80,0,http://www.openphacts.org/units/Nanomolar,705333,=,1,1,=,,IC50,nM,,160.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,160.0
,,2120655,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1OC,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '13.09', 'le': '0.25', 'lle': '-0.75', 'sei': '9.11'}",CHEMBL429743,,CHEMBL429743,6.35,0,http://www.openphacts.org/units/Nanomolar,706507,=,1,1,=,,IC50,nM,,450.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,450.0
,,2120656,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1C(N)=O,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '13.24', 'le': '0.24', 'lle': '1.74', 'sei': '4.37'}",CHEMBL260532,,CHEMBL260532,5.13,0,http://www.openphacts.org/units/Nanomolar,706530,=,1,1,=,,IC50,nM,,7400.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,7400.0
,,2120657,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(C(N)=O)cc34)ccc12,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '11.61', 'le': '0.21', 'lle': '1.51', 'sei': '4.59'}",CHEMBL260531,,CHEMBL260531,5.17,0,http://www.openphacts.org/units/Nanomolar,706529,=,1,1,=,,IC50,nM,,6700.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,6700.0
,,2120658,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1C(N)=O,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '10.99', 'le': '0.20', 'lle': '0.52', 'sei': '4.54'}",CHEMBL272250,,CHEMBL272250,4.70,0,http://www.openphacts.org/units/Nanomolar,706528,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,2120659,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(Oc3ccc4c(C(N)=O)cccc4c3)ccnc2c1,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '13.65', 'le': '0.25', 'lle': '0.41', 'sei': '6.31'}",CHEMBL272252,,CHEMBL272252,4.70,0,http://www.openphacts.org/units/Nanomolar,706527,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,2120660,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)ccc34)ccc12,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '11.68', 'le': '0.21', 'lle': '0.13', 'sei': '6.74'}",CHEMBL272251,,CHEMBL272251,4.70,0,http://www.openphacts.org/units/Nanomolar,706526,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,2120661,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)ccnc2c1,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '12.22', 'le': '0.22', 'lle': '-0.38', 'sei': '7.77'}",CHEMBL270342,,CHEMBL270342,4.70,0,http://www.openphacts.org/units/Nanomolar,706525,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,2120662,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncnc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '12.52', 'le': '0.23', 'lle': '1.01', 'sei': '4.87'}",CHEMBL270556,,CHEMBL270556,4.70,0,http://www.openphacts.org/units/Nanomolar,706524,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,2120663,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNC(=O)c1cccc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '10.84', 'le': '0.20', 'lle': '0.73', 'sei': '5.12'}",CHEMBL412278,,CHEMBL412278,4.70,0,http://www.openphacts.org/units/Nanomolar,706523,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,2120664,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncnc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '11.31', 'le': '0.21', 'lle': '0.22', 'sei': '5.69'}",CHEMBL411284,,CHEMBL411284,4.70,0,http://www.openphacts.org/units/Nanomolar,706522,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,2120665,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '13.79', 'le': '0.25', 'lle': '0.86', 'sei': '6.17'}",CHEMBL271984,,CHEMBL271984,5.16,0,http://www.openphacts.org/units/Nanomolar,706521,=,1,1,=,,IC50,nM,,6900.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,6900.0
,,2120667,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '10.87', 'le': '0.20', 'lle': '0.13', 'sei': '5.95'}",CHEMBL271188,,CHEMBL271188,4.70,0,http://www.openphacts.org/units/Nanomolar,706519,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,2120668,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(C(=O)NCC(F)(F)F)cccc4c3)c2cc1OC,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '10.30', 'le': '0.19', 'lle': '-0.79', 'sei': '6.74'}",CHEMBL410840,,CHEMBL410840,4.70,0,http://www.openphacts.org/units/Nanomolar,706518,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,2120669,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(C(=O)NC(C)(C)C)cccc4c3)c2cc1OC,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '11.52', 'le': '0.21', 'lle': '-0.77', 'sei': '7.12'}",CHEMBL406914,,CHEMBL406914,4.96,0,http://www.openphacts.org/units/Nanomolar,706517,=,1,1,=,,IC50,nM,,11000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,11000.0
,,2120670,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(C(=O)NC(C)C)cccc4c3)c2cc1OC,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '11.28', 'le': '0.21', 'lle': '-0.64', 'sei': '6.74'}",CHEMBL408211,,CHEMBL408211,4.70,0,http://www.openphacts.org/units/Nanomolar,706516,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,2120672,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '11.68', 'le': '0.21', 'lle': '-0.25', 'sei': '6.74'}",CHEMBL269871,,CHEMBL269871,4.70,0,http://www.openphacts.org/units/Nanomolar,706514,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,2120673,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '12.10', 'le': '0.22', 'lle': '0.14', 'sei': '6.74'}",CHEMBL270754,,CHEMBL270754,4.70,0,http://www.openphacts.org/units/Nanomolar,706513,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,2120674,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(C(=O)NCC5CC5)cccc4c3)c2cc1OC,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '12.31', 'le': '0.23', 'lle': '-0.06', 'sei': '7.57'}",CHEMBL270755,,CHEMBL270755,5.28,0,http://www.openphacts.org/units/Nanomolar,706512,=,1,1,=,,IC50,nM,,5300.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,5300.0
,,2120675,[],CHEMBL951282,Inhibition of c-Met,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(C(=O)NC5(C)CC5)cccc4c3)c2cc1OC,,,CHEMBL1144684,J Med Chem,2008,"{'bei': '12.37', 'le': '0.23', 'lle': '-0.18', 'sei': '7.61'}",CHEMBL428961,,CHEMBL428961,5.30,0,http://www.openphacts.org/units/Nanomolar,706511,=,1,1,=,,IC50,nM,,5000.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,5000.0
