SMILES,molecule_chembl_id,IC50,mol,mw,nhd,nha,clogp,rb,pIC50
C#CCC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)ccc(F)c1Cl,CHEMBL2401818,560.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09bd0>,513.113458524,2,7,5.787300000000004,6,6.251811972993799
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)ccc(F)c1Cl,CHEMBL2401834,560.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09c40>,489.11345852399995,2,7,5.783900000000004,5,6.251811972993799
C[C@@H](Oc1c(N)ncc2c(C3=CCN(S(N)(=O)=O)CC3)coc12)c1c(Cl)ccc(F)c1Cl,CHEMBL2401833,550.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09cb0>,500.048809668,2,6,4.288500000000002,5,6.259637310505756
C[C@@H](Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)ccc(F)c1Cl,CHEMBL2401813,410.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09d20>,489.11345852399995,2,7,5.783900000000004,5,6.3872161432802645
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3cnn(C)c3)nn12,CHEMBL2431819,6.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09d90>,355.15454354400015,0,7,3.224800000000001,3,8.221848749616356
Fc1ccc(-c2ccc3nnc(Cc4ccc5ncccc5c4)n3n2)cc1F,CHEMBL2431839,48.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09e00>,373.1139018560001,0,5,4.208500000000003,3,7.318758762624412
N#Cc1cccc(-c2ccc3nnc(Cc4ccc5ncccc5c4)n3n2)c1,CHEMBL2429888,19.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09e70>,362.12799444800004,0,6,3.801980000000003,3,7.721246399047171
N#Cc1ccc(-c2ccc3nnc(Cc4ccc5ncccc5c4)n3n2)cc1,CHEMBL2431840,44.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09ee0>,362.12799444800004,0,6,3.801980000000002,3,7.356547323513813
Cn1cc(-c2ccc3nnc(Cc4ccc5ncccc5c4)n3n2)cn1,CHEMBL2431841,44.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09f50>,341.1388934800001,0,7,2.6638,3,7.356547323513813
Cn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,CHEMBL2170816,1.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09fc0>,342.13414244800003,0,8,2.2183,3,9.0
Nc1ccc2nnc(Cc3ccc4ncccc4c3)n2n1,CHEMBL2431820,2500.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a030>,276.112344384,1,6,1.8455,2,5.6020599913279625
Nc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,CHEMBL2170953,34.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a0a0>,277.10759335200004,1,7,1.3999999999999997,2,7.468521082957745
CN(C)c1ccc2nnc(Cc3ccc4ncccc4c3)n2n1,CHEMBL2431821,349.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a110>,304.14364451200004,0,6,2.3293,3,6.45717457304082
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(F)c(F)c3)nn12,CHEMBL2431822,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a180>,387.1295519200001,0,5,4.7695000000000025,3,7.920818753952375
COc1ccc(-c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2)cc1F,CHEMBL2431823,8.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a1f0>,399.14953841600004,0,6,4.639000000000004,4,8.096910013008056
COc1ccc(-c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2)cc1C,CHEMBL2431824,9.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a260>,395.17461029200007,0,6,4.808320000000005,4,8.045757490560675
Cc1cccc(-c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2)c1,CHEMBL2431825,11.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a2d0>,365.1640456080001,0,5,4.799720000000004,3,7.958607314841775
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3cccc(C#N)c3)nn12,CHEMBL2431826,4.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a340>,376.1436445120001,0,6,4.362980000000004,3,8.397940008672037
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(C#N)cc3)nn12,CHEMBL2431827,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a3b0>,376.1436445120001,0,6,4.362980000000004,3,7.920818753952375
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccccc3C#N)nn12,CHEMBL2431828,5.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a420>,376.1436445120001,0,6,4.362980000000004,3,8.301029995663981
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc4c(c3)OCCO4)nn12,CHEMBL2431829,6.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a490>,409.15387484800004,0,7,4.262500000000004,3,8.221848749616356
CNC(=O)c1ccc(-c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2)cc1,CHEMBL2431830,15.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a500>,408.16985926000007,1,6,3.850900000000003,4,7.823908740944319
CCS(=O)(=O)c1ccc(-c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2)cc1,CHEMBL2431831,36.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a570>,443.1415959120001,0,7,4.284900000000003,5,7.443697499232713
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(S(C)(=O)=O)cc3)nn12,CHEMBL2431832,24.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a5e0>,429.1259458480001,0,7,3.8948000000000027,4,7.619788758288394
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(N(C)C)nc3)nn12,CHEMBL2431833,25.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a650>,395.18584367200015,0,7,3.952300000000003,4,7.6020599913279625
C[C@@H](c1ccc2ncccc2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,CHEMBL2431834,0.7,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a6c0>,356.14979251200003,0,8,2.7793,3,9.154901959985743
C[C@@H](c1ccc2ncccc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21,CHEMBL2431835,0.5,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a730>,386.160357196,1,9,2.2345999999999995,5,9.301029995663981
CC(C)Nc1ccc2nnc([C@@H](C)c3ccc4ncccc4c3)n2n1,CHEMBL2431836,23.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a7a0>,332.17494464000004,1,6,3.6446000000000023,4,7.638272163982407
Cn1cc(-c2ccc3nnc(Cc4c[nH]c5ncccc45)n3n2)cn1,CHEMBL2431837,209.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a810>,330.13414244800003,1,7,1.9918999999999998,3,6.679853713888946
C[C@@H](c1c[nH]c2ncccc12)c1nnc2ccc(-c3cnn(C)c3)nn12,CHEMBL2431838,17.6,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a880>,344.1497925120001,1,7,2.5529,3,7.7544873321858505
C[C@@H](c1c[nH]c2ncccc12)c1nnc2ccc(-c3ccc(C#N)cc3)nn12,CHEMBL2431815,23.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a8f0>,365.1388934800001,1,6,3.691080000000002,3,7.638272163982407
CC(C)Nc1ccc2nnc([C@@H](C)c3c[nH]c4ncccc34)n2n1,CHEMBL2431816,19.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a960>,321.17019360800003,2,6,2.9727000000000006,4,7.721246399047171
CCNc1ccc2nnc([C@@H](C)c3c[nH]c4ncccc34)n2n1,CHEMBL2431817,25.4,<rdkit.Chem.rdchem.Mol object at 0x734b19b0a9d0>,307.15454354400003,2,6,2.5842,4,7.595166283380062
Oc1ccc(Cc2nnc3ccc(-c4ccc(F)cc4)nn23)cc1,CHEMBL2431818,1310.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0aa40>,320.10733925600005,1,5,3.2268000000000017,3,5.882728704344236
C[C@@H](Oc1cc(-c2ccc3c(c2)NC(=O)C32CCN(C)CC2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL3091723,22.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0aab0>,514.1338596200001,2,5,5.832200000000005,4,7.657577319177793
CN1CCC2(CC1)C(=O)Nc1cc(-c3cnc(N)c(OCc4c(Cl)ccc(F)c4Cl)c3)ccc12,CHEMBL3091719,9000.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0ab20>,500.118209556,2,5,5.271200000000004,4,5.045757490560675
C[C@@H](Oc1nc(-c2ccc3c(c2)NC(=O)C32CCN(C)CC2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL3091721,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0ab90>,515.129108588,2,6,5.227200000000004,4,7.920818753952375
C[C@@H](Oc1nc(-c2ccc3c(c2)C2(CCN(C)CC2)C(=O)N3)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL3091722,23.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0ac00>,515.1291085880001,2,6,5.227200000000004,4,7.638272163982407
C[C@@H](Oc1cc(-c2ccc3c(c2)C2(CCN(C)CC2)C(=O)N3)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL3091724,20.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0ac70>,514.1338596200001,2,5,5.832200000000005,4,7.698970004336019
Cn1cc(-c2cnc3ncn(Cc4ccc5ncccc5c4)c3n2)cn1,CHEMBL3334553,120.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0ace0>,341.13889348000004,0,7,2.8233000000000006,3,6.920818753952375
OCCn1cc(-c2cnc3nnn(Cc4c[nH]c5ncccc45)c3n2)cn1,CHEMBL3334556,10.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0ad50>,361.13995610000006,2,9,1.0016999999999996,5,8.0
Cn1cc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,CHEMBL3334557,6.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0adc0>,332.12464038400003,1,9,0.9413999999999996,3,8.221848749616356
Cn1cc(-c2cnc3nnn(Cc4cc5cnccc5s4)c3n2)cn1,CHEMBL3334560,61.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0ae30>,348.090563384,0,9,2.2798,3,7.214670164989233
Cn1cc(-c2cnc3nnn(Cc4cc5[nH]ncc5s4)c3n2)cn1,CHEMBL3334541,19.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0aea0>,337.08581235200006,1,9,1.6078999999999997,3,7.721246399047171
Cn1cc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cn1,CHEMBL3334542,11.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0af10>,331.1293914160001,0,9,1.3177999999999996,3,7.958607314841775
Cn1cc(-c2cnc3nnn(Cc4ccc5ncnn5c4)c3n2)cn1,CHEMBL3334544,77.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0af80>,332.12464038400003,0,10,0.7127999999999999,3,7.113509274827519
Cn1cc(-c2cnc3nnn(Cc4ccc5nccn5n4)c3n2)cn1,CHEMBL3334545,63.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0aff0>,332.12464038400003,0,10,0.7127999999999999,3,7.200659450546418
Cn1cc(-c2cnc3nnn(Cc4ccn5nccc5c4)c3n2)cn1,CHEMBL3334546,20.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b060>,331.1293914160001,0,9,1.3177999999999996,3,7.698970004336019
OCCn1cc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,CHEMBL3334549,26.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b0d0>,362.13520506800006,2,10,0.3966999999999992,5,7.585026652029182
OCCn1cc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cn1,CHEMBL3334550,33.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b140>,361.13995610000006,1,10,0.7730999999999995,5,7.481486060122113
OCCn1cc(-c2cnc3nnn(Cc4ccn5nccc5c4)c3n2)cn1,CHEMBL3334551,7.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b1b0>,361.13995610000006,1,10,0.7730999999999995,5,8.154901959985743
FC(F)(F)Cn1cc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,CHEMBL3334552,8.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b220>,400.1120250120001,1,9,1.966699999999999,4,8.096910013008056
FC(F)(F)Cn1cc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cn1,CHEMBL3334540,7.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b290>,399.11677604400006,0,9,2.343099999999999,4,8.154901959985743
FC(F)(F)Cn1cc(-c2cnc3nnn(Cc4ccn5nccc5c4)c3n2)cn1,CHEMBL3334561,10.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b300>,399.11677604400006,0,9,2.343099999999999,4,8.0
N#Cc1ccc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,CHEMBL3334562,31.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b370>,354.10899032000003,1,9,1.4745799999999993,3,7.508638306165728
N#Cc1ccc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cn1,CHEMBL3334563,26.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b3e0>,353.1137413520001,0,9,1.8509799999999994,3,7.585026652029182
Fc1ccc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cc1,CHEMBL3334564,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b450>,346.10907057200006,1,7,2.3469999999999995,3,7.920818753952375
Fc1ccc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cc1,CHEMBL3334565,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b4c0>,345.113821604,0,7,2.7234,3,7.920818753952375
C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,CHEMBL3334567,3.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b530>,345.1450414800001,0,9,1.8787999999999996,3,8.522878745280337
C[C@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,CHEMBL3334568,32.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b5a0>,345.1450414800001,0,9,1.8787999999999996,3,7.494850021680094
C[C@@H](c1ccn2nccc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21,CHEMBL3334569,3.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b610>,375.15560616400006,1,10,1.3340999999999998,5,8.522878745280337
C[C@H](c1ccn2nccc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21,CHEMBL3334570,27.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b680>,375.15560616400006,1,10,1.3340999999999998,5,7.568636235841013
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,CHEMBL3402762,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b6f0>,492.22737413600004,0,8,4.007880000000003,7,7.920818753952375
N#Cc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCCN5CCOCC5)cn4)c3)n2)c1,CHEMBL3402761,34.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b760>,494.206638692,0,9,2.998280000000001,8,7.468521082957745
CN(C)CCCOc1cnc(-c2cccc(Cn3nc(-c4cccc(C#N)c4)ccc3=O)c2)nc1,CHEMBL3402760,15.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b7d0>,466.21172407200004,0,8,3.6177800000000024,9,7.823908740944319
COc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCCCN(C)C)cn4)c3)n2)c1,CHEMBL3402759,200.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b840>,471.22703978800007,0,8,3.7547000000000024,10,6.698970004336019
CN(C)CCCOc1cnc(-c2cccc(Cn3nc(-c4cccnc4)ccc3=O)c2)nc1,CHEMBL3402758,28.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b8b0>,442.21172407200004,0,8,3.1411000000000016,9,7.552841968657781
CN(C)CCCOc1cnc(-c2cccc(Cn3nc(-c4cccc(F)c4)ccc3=O)c2)nc1,CHEMBL3402757,140.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b920>,459.207053292,0,7,3.885200000000003,9,6.853871964321762
CN(C)CCCOc1cnc(-c2cccc(Cn3nc(-c4cc(F)cc(F)c4)ccc3=O)c2)nc1,CHEMBL3402756,15.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0b990>,477.19763148000004,0,7,4.024300000000003,9,7.823908740944319
CN(C)CCCOC(=O)Nc1cccc(Cn2nc(-c3cc(F)cc(F)c3)ccc2=O)c1,CHEMBL3402743,150.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0ba00>,442.18164706799996,1,6,3.7370000000000028,8,6.823908740944319
CN(C)CCCOC(=O)Nc1cccc(CN2N=C(c3cc(F)cc(F)c3)CSC2=O)c1,CHEMBL3402742,78.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0ba70>,462.15371806799993,1,6,4.538100000000004,8,7.107905397309519
CCN(CC)CCCOC(=O)Nc1cccc(CN2N=C(c3ccc(OC)c(OC)c3)CSC2=O)c1,CHEMBL3402741,1100.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0bae0>,514.2249911879999,1,8,5.057300000000005,12,5.958607314841775
CC[C@@H](c1ccc2ncc(OC)cc2c1)c1nnc2c(F)cc(-c3cc(C)no3)cn12,CHEMBL3414929,67.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0bb50>,417.1601031,0,7,4.930520000000004,5,7.173925197299174
COCCOc1cnc2ccc([C@H](C)c3nnc4c(F)cc(-c5cc(C)no5)cn34)cc2c1,CHEMBL3414926,5.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0bbc0>,447.170667784,0,8,4.557020000000004,7,8.301029995663981
COc1cnc2ccc([C@H](C)c3nnc4c(F)cc(-c5cc(C)no5)cn34)cc2c1,CHEMBL3414925,6.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0bc30>,403.144453036,0,7,4.540420000000003,4,8.221848749616356
COc1cnc2ccc([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc2c1,CHEMBL3414923,15.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0bca0>,402.1604374480001,0,7,3.9775000000000027,4,7.823908740944319
COc1cnc2ccc([C@H](C)c3nnc4c(F)cc(-c5cn(C)cn5)cn34)cc2c1,CHEMBL3414922,4.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0bd10>,402.1604374480001,0,7,3.9775000000000027,4,8.397940008672037
COc1cnc2ccc([C@H](C)c3nnc4c(F)cc(-c5cc(C)ns5)cn34)cc2c1,CHEMBL3414921,22.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0bd80>,419.12160941600007,0,7,5.008920000000003,4,7.657577319177793
Cc1cc(-c2cc(F)c3nnc([C@@H](C)c4ccc5ncccc5c4)n3c2)sn1,CHEMBL3414920,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0bdf0>,389.11104473200004,0,6,5.000320000000004,3,7.920818753952375
COc1cnc2ccc([C@@](C)(F)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc2c1,CHEMBL3414919,7.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0be60>,420.15101563600007,0,7,4.058700000000003,4,8.154901959985743
COc1cnc2ccc([C@@](C)(F)c3nnc4c(F)cc(-c5cc(C)no5)cn34)cc2c1,CHEMBL3414918,3.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0bed0>,421.13503122400004,0,7,4.621620000000004,4,8.522878745280337
COc1cnc2ccc([C@@](C)(F)c3nnc4c(F)cc(-c5cc(C)ns5)cn34)cc2c1,CHEMBL3414917,4.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0bf40>,437.1121876040001,0,7,5.090120000000003,4,8.397940008672037
Cc1cc(-c2cc(F)c3nnc([C@](C)(F)c4ccc5ncccc5c4)n3c2)sn1,CHEMBL3414577,6.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c040>,407.10162292000007,0,6,5.081520000000004,3,8.221848749616356
COc1cnc2ccc(C(F)(F)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc2c1,CHEMBL3414915,13.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c0b0>,424.1259437600001,0,7,3.9658000000000024,4,7.886056647693163
COc1cnc2ccc(C(F)(F)c3nnc4c(F)cc(-c5cscn5)cn34)cc2c1,CHEMBL3414914,7.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c120>,427.071465664,0,7,4.688800000000002,4,8.154901959985743
COc1cnc2ccc(C(F)(F)c3nnc4c(F)cc(-c5cc(C)no5)cn34)cc2c1,CHEMBL3414913,8.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c190>,425.109959348,0,7,4.5287200000000025,4,8.096910013008056
Fc1cc(-c2cnn(C3CC3)c2)cn2c(C(F)(F)c3ccc4ncccc4c3)nnc12,CHEMBL3414740,25.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c200>,420.1310291400001,0,6,4.755100000000003,4,7.6020599913279625
Cn1cc(-c2cc(F)c3nnc(C(F)(F)c4ccc5ncccc5c4)n3c2)cn1,CHEMBL3414739,15.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c270>,394.11537907600007,0,6,3.957200000000003,3,7.823908740944319
Fc1cc(-c2cscn2)cn2c(C(F)(F)c3ccc4ncccc4c3)nnc12,CHEMBL3414738,7.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c2e0>,397.06090098000004,0,6,4.680200000000003,3,8.154901959985743
Cc1ncc(-c2cc(F)c3nnc(C(F)(F)c4ccc5ncccc5c4)n3c2)s1,CHEMBL3414737,35.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c350>,411.0765510440001,0,6,4.988620000000003,3,7.455931955649724
Cc1cc(-c2cc(F)c3nnc(C(F)(F)c4ccc5ncccc5c4)n3c2)on1,CHEMBL3414736,9.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c3c0>,395.09939466400004,0,6,4.520120000000004,3,8.045757490560675
Fc1cc(-c2ccccn2)cn2c(C(F)(F)c3ccc4ncccc4c3)nnc12,CHEMBL3414735,32.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c430>,391.10448004400007,0,5,4.618700000000003,3,7.494850021680094
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccc(F)cc6)c5C(F)(F)F)cc4F)c3s2)c1,CHEMBL3582037,4370.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c4a0>,596.1053858840002,1,8,7.224100000000003,6,5.359518563029578
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)c5cn(-c6ccccc6)nc5C(F)(F)F)cc4F)c3s2)c1,CHEMBL3582036,3770.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c510>,578.1148076960002,1,8,7.0850000000000035,6,5.423658649794207
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)c5nnn(-c6ccccc6)c5C(F)(F)F)cc4F)c3s2)c1,CHEMBL3582035,670.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c580>,579.1100566640001,1,9,6.480000000000003,6,6.173925197299174
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)c5ncn(-c6ccccc6)c5C(F)(F)F)cc4F)c3s2)c1,CHEMBL3582034,2400.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c5f0>,578.1148076960002,1,8,7.085000000000003,6,5.619788758288394
COc1cc2nccc(Oc3ccc(NC(=O)c4cnn(-c5ccccc5)c4C(F)(F)F)cc3F)c2cc1OC,CHEMBL1087984,1060.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c660>,552.142068,1,7,6.640200000000003,7,5.97469413473523
OC1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,CHEMBL3582442,5700.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c6d0>,458.2230377040001,1,7,4.233000000000003,4,5.2441251443275085
O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,CHEMBL3582441,4300.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c740>,501.22885135600006,1,8,3.478500000000002,6,5.366531544420414
Fc1cccc([C@H]2CCCN2c2ccc3ncc(-c4ccccn4)n3n2)c1,CHEMBL3582439,7700.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c7b0>,359.15462379600007,0,5,4.271900000000003,3,5.113509274827518
N#Cc1ccc(-c2cnc3ccc(NCc4ccccc4)nn23)cc1,CHEMBL3582427,5100.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c820>,325.1327454800001,1,5,3.8800800000000013,4,5.292429823902063
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccccc6)c5-c5ccccn5)cc4F)c3s2)c1,CHEMBL3608549,1230.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c890>,587.1539721640002,1,9,7.128200000000004,7,5.910094888560602
COc1ccccc1-c1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5cn(C)cn5)sc34)c(F)c2)cnn1-c1ccccc1,CHEMBL3608548,350.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c900>,616.1692878800002,1,9,7.741800000000006,8,6.455931955649724
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccccc6)c5-c5ccccc5F)cc4F)c3s2)c1,CHEMBL3608547,1090.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c970>,604.1493013840002,1,8,7.8723000000000045,7,5.962573502059376
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)c5cc(-c6ccccc6)n(-c6ccccc6)c5)cc4F)c3s2)c1,CHEMBL3608546,4840.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0c9e0>,585.163474228,1,7,8.338200000000004,7,5.315154638355588
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)c5sc(-c6ccccc6)nc5-c5ccccc5)cc4F)c3s2)c1,CHEMBL3608312,2260.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0ca50>,603.1198951640001,1,8,8.671000000000001,7,5.645891560852599
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)c5cn(-c6ccccc6)nc5-c5ccccc5)cc4F)c3s2)c1,CHEMBL3608545,2070.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b0cac0>,586.1587231960001,1,8,7.733200000000005,7,5.684029654543083
